Ticker;Ind. Id;Indicadores;Atual;2022;2021;2020;2019;2018;2017;2016;2015;2014
DEXP4;18;PASSIVOS/ATIVOS;0,42;0,47;0,59;0,63;0,75;0,78;0,77;0,98;1,05;0,97
DEXP4;19;LIQ. CORRENTE;3,17;2,72;1,98;1,6;1,21;1,38;1,31;1,27;0,76;0,92
DEXP4;20;M.BRUTA;20,55%;18,33%;20,82%;21,71%;18,32%;17,20%;15,40%;21,08%;17,23%;13,93%
DEXP4;21;M.EBITDA;16,86%;14,55%;15,72%;20,16%;7,61%;-%;-%;-%;-%;-%
DEXP4;22;M.EBIT;15,24%;13,32%;14,32%;17,70%;6,23%;6,84%;22,11%;24,45%;1,50%;3,15%
DEXP4;23;M.LIQ;8,86%;7,14%;10,81%;11,99%;3,13%;0,93%;16,77%;12,01%;-10,27%;-5,49%
DEXP4;24;ROE;23,11%;26,26%;43,83%;46,31%;14,03%;4,22%;52,03%;272,23%;-181,71%;-109,91%
DEXP4;25;ROA;11,23%;11,46%;14,81%;14,09%;3,06%;0,80%;10,02%;7,23%;-5,75%;-2,93%
DEXP4;26;ROIC;19,07%;23,71%;28,29%;32,96%;11,35%;9,88%;21,27%;56,52%;2,53%;4,26%
DEXP4;27;GIRO ATIVOS;1,27;1,6;1,37;1,18;0,98;0,86;0,6;0,6;0,56;0,53
DEXP4;28;CAGR REC. 5;34,10%;34,10%;32,29%;20,13%;16,77%;16,05%;0,75%;-1,37%;-6,45%;-6,03%
DEXP4;29;CAGR LUCRO 5;14,48%;13,06%;29,54%;-%;-%;-%;-%;-%;-%;-%
DIRR3;0;D.Y;3,49%;7,48%;5,43%;6,19%;5,87%;8,16%;-%;5,94%;12,71%;7,51%
DIRR3;1;P/L;11,25;12,35;13;17,76;22,9;-14,85;-6,03;-58,97;4,35;6,12
DIRR3;2;PEG RATIO;0,11;0,42;-;-;-;0,32;-0,01;0,54;-0,11;-0,63
DIRR3;3;P/VP;1,8;1,82;1,47;1,64;1,83;0,9;0,6;0,44;0,33;0,78
DIRR3;4;EV/EBITDA;6,54;6,02;5,98;8,19;10,68;-;-;-;-;-
DIRR3;5;EV/EBIT;7,38;6,87;6,98;9,72;12,67;-41,82;-9,68;351,07;5,36;6,33
DIRR3;6;P/EBITDA;6,58;5,47;5,34;7,64;10,05;-;-;-;-;-
DIRR3;7;P/EBIT;7,42;6,25;6,23;9,07;11,92;-37,33;-6,57;236,4;3,3;5,17
DIRR3;8;VPA;11,15;8,6;8,67;7,99;8,19;8,36;9,48;10,39;10,73;10,41
DIRR3;9;P/ATIVO;0,48;0,36;0,34;0,39;0,49;0,25;0,21;0,17;0,14;0,32
DIRR3;10;LPA;1,78;1,27;0,98;0,74;0,66;-0,51;-0,94;-0,08;0,81;1,33
DIRR3;11;P/SR;1,54;1,08;1,07;1,34;1,58;0,99;1,15;0,52;0,34;0,69
DIRR3;12;P/CAP. GIRO;1,44;1,26;0,81;0,96;1,27;0,77;0,53;0,4;0,3;0,68
DIRR3;13;P/ATIVO CIR. LIQ;-0,91;-0,63;-0,68;-0,82;-0,99;-0,48;-0,48;-0,45;-0,37;-1,02
DIRR3;14;DÍV. LIQ/PL;-0,01;0,18;0,18;0,12;0,11;0,11;0,28;0,21;0,2;0,18
DIRR3;15;DIV. LIQ/EBITDA;-0,05;0,54;0,64;0,55;0,63;-;-;-;-;-
DIRR3;16;DIV. LIQ/EBIT;-0,05;0,62;0,74;0,65;0,74;-4,49;-3,11;114,67;2,07;1,16
DIRR3;17;PL/ATIVOS;0,27;0,2;0,23;0,24;0,27;0,28;0,35;0,39;0,42;0,41
DIRR3;18;PASSIVOS/ATIVOS;0,71;0,77;0,74;0,74;0,71;0,7;0,61;0,57;0,54;0,56
DIRR3;19;LIQ. CORRENTE;3,56;3,02;5,7;4,66;4,52;2,95;3,35;3,34;3,64;3,17
DIRR3;20;M.BRUTA;34,87%;33,93%;35,47%;34,82%;33,68%;27,17%;4,98%;11,51%;21,06%;23,26%
DIRR3;21;M.EBITDA;23,43%;19,83%;20,10%;17,51%;15,70%;-%;-%;-%;-%;-%
DIRR3;22;M.EBIT;20,76%;17,36%;17,22%;14,75%;13,24%;-2,64%;-17,54%;0,22%;10,40%;13,27%
DIRR3;23;M.LIQ;13,70%;8,79%;8,25%;7,53%;6,89%;-6,65%;-19,12%;-0,87%;7,88%;11,22%
DIRR3;24;ROE;15,96%;14,73%;11,46%;9,22%;7,99%;-6,04%;-9,88%;-0,74%;7,51%;12,74%
DIRR3;25;ROA;4,30%;2,91%;2,58%;2,22%;2,16%;-1,67%;-3,47%;-0,29%;3,18%;5,20%
DIRR3;26;ROIC;12,34%;11,48%;9,97%;7,89%;7,14%;-2,23%;-5,95%;-0,70%;5,36%;8,21%
DIRR3;27;GIRO ATIVOS;0,31;0,33;0,31;0,29;0,31;0,25;0,18;0,33;0,4;0,46
DIRR3;28;CAGR REC. 5;23,53%;23,53%;5,52%;-0,89%;-4,50%;-7,73%;-12,29%;4,84%;14,95%;37,20%
DIRR3;29;CAGR LUCRO 5;-%;-%;-%;-1,77%;-13,36%;-%;-%;-%;-5,78%;21,08%
DMMO11;0;D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
DMMO11;1;P/L;-49,97;-48,5;1,42;-0,52;-;-;-;-;-;-
DMMO11;2;PEG RATIO;0,49;0,47;-;-;-;-;-;-;-;-
DMMO11;3;P/VP;-0,36;-0,35;-0,15;-0,22;-;-;-;-;-;-
DMMO11;4;EV/EBITDA;-;-;0,42;-;-;-;-;-;-;-
DMMO11;5;EV/EBIT;32,11;35,29;0,51;-;-;-;-;-;-;-
DMMO11;6;P/EBITDA;-;-;0,49;-1,33;-;-;-;-;-;-
DMMO11;7;P/EBIT;6,75;6,56;0,6;-0,94;-;-;-;-;-;-
DMMO11;8;VPA;-0,93;-0,93;-1,77;-2,45;-1,79;-0,14;3,25;-7,71;-5,62;-
DMMO11;9;P/ATIVO;0,53;0,52;0,35;0,58;-;-;-;-;-;-
DMMO11;10;LPA;-0,01;-0,01;0,18;-1,07;-0,47;-0,25;-16,36;-5,79;-6,25;-
DMMO11;11;P/SR;0,55;0,54;0,43;0,51;-;-;-;-;-;-
DMMO11;12;P/CAP. GIRO;1,78;1,73;6,48;-0,73;-;-;-;-;-;-
DMMO11;13;P/ATIVO CIR. LIQ;-1,29;-1,25;-0,69;-1,05;-;-;-;-;-;-
DMMO11;14;DÍV. LIQ/PL;-;-;-;-;-;-;-0,11;-;-;1,23
DMMO11;15;DIV. LIQ/EBITDA;-;-;-0,07;0,7;-29,05;-;-;-;-;-
DMMO11;16;DIV. LIQ/EBIT;-2,85;-2,85;-0,09;0,5;-7,63;0,31;0,05;-5,61;-4,69;0,07
DMMO11;17;PL/ATIVOS;-1,47;-1,47;-2,36;-2,6;-0,36;-0,59;0,29;-0,45;-0,28;0,25
DMMO11;18;PASSIVOS/ATIVOS;2,47;2,47;3,36;3,6;1,36;1,59;0,71;1,45;1,28;0,75
DMMO11;19;LIQ. CORRENTE;2,04;2,04;1,12;0,36;0,48;1,01;1,67;0,05;0,13;0,38
DMMO11;20;M.BRUTA;54,54%;54,54%;57,25%;-10,45%;12,47%;43,97%;-19,92%;-57,10%;-26,87%;18,65%
DMMO11;21;M.EBITDA;-%;-%;87,88%;-38,26%;-5,19%;-%;-%;-%;-%;-%
DMMO11;22;M.EBIT;8,16%;8,16%;72,59%;-53,90%;-19,75%;-93,69%;-190,94%;-120,55%;-54,84%;1076,58%
DMMO11;23;M.LIQ;-1,10%;-1,10%;30,59%;-98,60%;-28,88%;-124,65%;-463,33%;-351,71%;-129,04%;1003,09%
DMMO11;24;ROE;-0,73%;-0,73%;-10,38%;-43,56%;-26,22%;-178,29%;-503,56%;-75,05%;-111,10%;1604,61%
DMMO11;25;ROA;-1,07%;-1,07%;24,54%;-113,37%;-9,44%;-104,97%;-146,72%;-33,89%;-31,46%;407,31%
DMMO11;26;ROIC;-5,39%;-5,39%;-24,63%;23,96%;-28,54%;172,88%;-212,01%;-105,57%;-47,94%;683,80%
DMMO11;27;GIRO ATIVOS;0,97;0,97;0,8;1,15;0,33;0,84;0,32;0,1;0,24;0,41
DMMO11;28;CAGR REC. 5;-1,34%;-1,34%;-1,34%;-10,63%;-15,03%;1,01%;7,51%;-%;-%;-%
DMMO11;29;CAGR LUCRO 5;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
DMMO3;0;D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
DMMO3;1;P/L;-258,65;-282,17;2,84;-1,3;-6,25;-3,89;-0,06;-;-;-
DMMO3;2;PEG RATIO;2,52;2,75;-;-;-;0,06;0;-;-;-
DMMO3;3;P/VP;-1,88;-2,05;-0,29;-0,57;-1,64;-6,94;0,32;-;-;-
DMMO3;4;EV/EBITDA;-;-;0,42;-;-;-;-;-;-;-
DMMO3;5;EV/EBIT;32,11;35,29;0,51;-;-;-;-;-;-;-
DMMO3;6;P/EBITDA;-;-;0,99;-3,36;-34,83;-;-;-;-;-
DMMO3;7;P/EBIT;34,96;38,14;1,2;-2,38;-9,14;-5,18;-0,15;-;-;-
DMMO3;8;VPA;-0,93;-0,93;-1,77;-2,45;-1,79;-0,14;3,25;-7,71;-5,62;-
DMMO3;9;P/ATIVO;2,76;3,01;0,7;1,48;0,59;4,09;0,09;-;-;-
DMMO3;10;LPA;-0,01;-0,01;0,18;-1,07;-0,47;-0,25;-16,36;-5,79;-6,25;-
DMMO3;11;P/SR;2,85;3,11;0,87;1,28;1,81;4,85;0,29;-;-;-
DMMO3;12;P/CAP. GIRO;9,24;10,08;12,96;-1,85;-3,29;726,8;0,71;-;-;-
DMMO3;13;P/ATIVO CIR. LIQ;-6,66;-7,27;-1,39;-2,65;-0,71;-7,35;-0,14;-;-;-
DMMO3;14;DÍV. LIQ/PL;-;-;-;-;-;-;-0,11;-;-;1,23
DMMO3;15;DIV. LIQ/EBITDA;-;-;-0,07;0,7;-29,05;-;-;-;-;-
DMMO3;16;DIV. LIQ/EBIT;-2,85;-2,85;-0,09;0,5;-7,63;0,31;0,05;-5,61;-4,69;0,07
DMMO3;17;PL/ATIVOS;-1,47;-1,47;-2,36;-2,6;-0,36;-0,59;0,29;-0,45;-0,28;0,25
DMMO3;18;PASSIVOS/ATIVOS;2,47;2,47;3,36;3,6;1,36;1,59;0,71;1,45;1,28;0,75
DMMO3;19;LIQ. CORRENTE;2,04;2,04;1,12;0,36;0,48;1,01;1,67;0,05;0,13;0,38
DMMO3;20;M.BRUTA;54,54%;54,54%;57,25%;-10,45%;12,47%;43,97%;-19,92%;-57,10%;-26,87%;18,65%
DMMO3;21;M.EBITDA;-%;-%;87,88%;-38,26%;-5,19%;-%;-%;-%;-%;-%
DMMO3;22;M.EBIT;8,16%;8,16%;72,59%;-53,90%;-19,75%;-93,69%;-190,94%;-120,55%;-54,84%;1076,58%
DMMO3;23;M.LIQ;-1,10%;-1,10%;30,59%;-98,60%;-28,88%;-124,65%;-463,33%;-351,71%;-129,04%;1003,09%
DMMO3;24;ROE;-0,73%;-0,73%;-10,38%;-43,56%;-26,22%;-178,29%;-503,56%;-75,05%;-111,10%;1604,61%
DMMO3;25;ROA;-1,07%;-1,07%;24,54%;-113,37%;-9,44%;-104,97%;-146,72%;-33,89%;-31,46%;407,31%
DMMO3;26;ROIC;-5,39%;-5,39%;-24,63%;23,96%;-28,54%;172,88%;-212,01%;-105,57%;-47,94%;683,80%
DMMO3;27;GIRO ATIVOS;0,97;0,97;0,8;1,15;0,33;0,84;0,32;0,1;0,24;0,41
DMMO3;28;CAGR REC. 5;-1,34%;-1,34%;-1,34%;-10,63%;-15,03%;1,01%;7,51%;-%;-%;-%
DMMO3;29;CAGR LUCRO 5;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
DMVF3;0;D.Y;-%;-%;-%;-%;-%;-%;-%;;;
DMVF3;1;P/L;16,26;18,23;107,65;5.257,76;-;-;-;;;
DMVF3;2;PEG RATIO;-0,62;0,04;-;-;-;-;-;;;
DMVF3;3;P/VP;0,28;0,24;0,25;0,77;-;-;-;;;
DMVF3;4;EV/EBITDA;3,07;2,8;6,86;19,27;-;-;-;;;
DMVF3;5;EV/EBIT;5,33;5,03;-79,39;86;-;-;-;;;
DMVF3;6;P/EBITDA;3,42;3,23;8,71;21,8;-;-;-;;;
DMVF3;7;P/EBIT;5,94;5,81;-100,87;97,29;-;-;-;;;
DMVF3;8;VPA;17,03;16,79;16,56;16,52;-;-;-;;;
DMVF3;9;P/ATIVO;0,16;0,14;0,14;0,44;-;-;-;;;
DMVF3;10;LPA;0,3;0,22;0,04;0;-;-;-;;;
DMVF3;11;P/SR;0,15;0,14;0,19;0,64;-;-;-;;;
DMVF3;12;P/CAP. GIRO;3,46;3,02;5,71;3,91;-;-;-;;;
DMVF3;13;P/ATIVO CIR. LIQ;-0,23;-0,2;-0,2;-0,67;-;-;-;;;
DMVF3;14;DÍV. LIQ/PL;-0,03;-0,03;-0,05;-0,09;0,36;0,27;0,93;;;
DMVF3;15;DIV. LIQ/EBITDA;-0,35;-0,43;-1,86;-2,53;79.221,03;4.239,65;-14.597,00;;;
DMVF3;16;DIV. LIQ/EBIT;-0,61;-0,77;21,48;-11,29;-8.103,87;14.025,87;-6.163,44;;;
DMVF3;17;PL/ATIVOS;0,57;0,58;0,57;0,57;425,37;484,36;255,66;;;
DMVF3;18;PASSIVOS/ATIVOS;0,43;0,42;0,43;0,43;574,63;515,64;744,34;;;
DMVF3;19;LIQ. CORRENTE;1,19;1,2;1,1;1,52;0,74;0,77;0,51;;;
DMVF3;20;M.BRUTA;31,90%;32,06%;32,50%;32,35%;30,20%;29,92%;32,29%;;;
DMVF3;21;M.EBITDA;4,30%;4,32%;2,14%;2,95%;0,19%;2,72%;-1,44%;;;
DMVF3;22;M.EBIT;2,47%;2,40%;-0,19%;0,66%;-1,85%;0,82%;-3,41%;;;
DMVF3;23;M.LIQ;0,90%;0,77%;0,17%;0,01%;-0,66%;0,23%;-6,33%;;;
DMVF3;24;ROE;1,75%;1,34%;0,24%;0,01%;0,00%;0,00%;-0,03%;;;
DMVF3;25;ROA;0,99%;0,77%;0,13%;0,01%;-0,68%;0,26%;-7,19%;;;
DMVF3;26;ROIC;4,49%;3,89%;-2,62%;-1,16%;0,00%;0,00%;-0,01%;;;
DMVF3;27;GIRO ATIVOS;1,1;1,01;0,78;0,69;1,03;1,14;1,14;;;
DMVF3;28;CAGR REC. 5;319,38%;319,38%;-%;-%;-%;-%;-%;;;
DMVF3;29;CAGR LUCRO 5;-%;-%;-%;-%;-%;-%;-%;;;
DOHL3;0;D.Y;-%;-%;0,98%;2,07%;-%;-%;-%;-%;-%;-%
DOHL3;1;P/L;-56,38;-;18,58;18,01;18,99;-;-;31,28;-;-
DOHL3;2;PEG RATIO;0,47;-;-;-;-;-;-;-0,69;-;-
DOHL3;3;P/VP;0,76;-;2,04;2,31;1,02;-;-;0,95;-;-
DOHL3;4;EV/EBITDA;65,08;-;11,98;13,65;24,05;-;-;12,31;-;-
DOHL3;5;EV/EBIT;-49,05;-;13,98;16,58;81,83;-;-;20,25;-;-
DOHL3;6;P/EBITDA;65,65;-;14,75;17,99;27,85;-;-;16,41;-;-
DOHL3;7;P/EBIT;-49,48;-;17,21;21,86;94,78;-;-;27,01;-;-
DOHL3;8;VPA;9,24;9,36;9,32;8,67;9,82;9,43;8,82;8,44;8,15;7,78
DOHL3;9;P/ATIVO;0,55;-;1,56;1,74;0,82;-;-;0,75;-;-
DOHL3;10;LPA;-0,12;0,05;1,02;1,11;0,53;0,82;0,56;0,26;0,47;0,7
DOHL3;11;P/SR;0,81;-;2,13;2,9;1,21;-;-;1,13;-;-
DOHL3;12;P/CAP. GIRO;1,19;-;3,87;4;2,06;-;-;1,86;-;-
DOHL3;13;P/ATIVO CIR. LIQ;-1,19;-;-3,27;-3,77;-1,53;-;-;-1,41;-;-
DOHL3;14;DÍV. LIQ/PL;0,03;0,12;0,01;-0,08;-0,07;-0,03;-0,1;-0,12;-0,07;-0,11
DOHL3;15;DIV. LIQ/EBITDA;2,97;3,46;0,05;-0,64;-1,93;-0,35;-1,25;-2,01;-0,87;-0,99
DOHL3;16;DIV. LIQ/EBIT;-2,24;15,32;0,06;-0,78;-6,55;-0,5;-1,67;-3,31;-1,2;-1,21
DOHL3;17;PL/ATIVOS;0,73;0,73;0,76;0,75;0,8;0,79;0,79;0,8;0,77;0,75
DOHL3;18;PASSIVOS/ATIVOS;0,27;0,27;0,24;0,25;0,2;0,21;0,21;0,2;0,23;0,25
DOHL3;19;LIQ. CORRENTE;7,03;7,25;4,32;5,24;6,62;6,13;6,42;7,49;5,15;4,93
DOHL3;20;M.BRUTA;18,51%;21,15%;30,33%;29,08%;24,10%;28,07%;28,62%;24,18%;27,66%;32,23%
DOHL3;21;M.EBITDA;1,23%;3,76%;14,45%;16,11%;4,35%;9,53%;9,65%;6,86%;9,36%;12,79%
DOHL3;22;M.EBIT;-1,63%;0,85%;12,38%;13,26%;1,28%;6,67%;7,18%;4,17%;6,80%;10,49%
DOHL3;23;M.LIQ;-1,43%;0,55%;11,47%;16,10%;6,38%;10,31%;7,42%;3,60%;7,08%;10,66%
DOHL3;24;ROE;-1,34%;0,49%;10,98%;12,82%;5,36%;8,68%;6,40%;3,03%;5,72%;8,97%
DOHL3;25;ROA;-0,97%;0,36%;8,38%;9,67%;4,29%;6,83%;5,07%;2,41%;4,38%;6,76%
DOHL3;26;ROIC;-2,01%;0,12%;9,68%;6,74%;-2,78%;3,61%;5,33%;2,75%;3,70%;7,21%
DOHL3;27;GIRO ATIVOS;0,68;0,65;0,73;0,6;0,67;0,66;0,68;0,67;0,62;0,63
DOHL3;28;CAGR REC. 5;6,68%;6,68%;9,46%;5,55%;4,74%;5,47%;7,96%;7,35%;10,06%;14,09%
DOHL3;29;CAGR LUCRO 5;-%;-36,66%;38,00%;24,40%;-5,48%;4,34%;10,22%;-8,52%;17,94%;54,27%
DOHL4;0;D.Y;-%;3,06%;3,39%;8,59%;-%;5,64%;6,83%;-%;2,12%;4,40%
DOHL4;1;P/L;-45,51;93,63;5,9;4,76;14,41;9,52;10,28;17,03;10,04;6,45
DOHL4;2;PEG RATIO;0,38;-0,98;-;-;-;0,21;0,09;-0,38;-0,3;1,2
DOHL4;3;P/VP;0,61;0,46;0,65;0,61;0,77;0,83;0,66;0,52;0,57;0,58
DOHL4;4;EV/EBITDA;65,08;-;11,98;13,65;24,05;-;-;12,31;-;-
DOHL4;5;EV/EBIT;-49,05;-;13,98;16,58;81,83;-;-;20,25;-;-
DOHL4;6;P/EBITDA;52,99;13,63;4,68;4,76;21,14;10,3;7,91;8,94;7,59;5,37
DOHL4;7;P/EBIT;-39,94;60,44;5,46;5,78;71,94;14,73;10,63;14,7;10,46;6,55
DOHL4;8;VPA;9,24;9,36;9,32;8,67;9,82;9,43;8,82;8,44;8,15;7,78
DOHL4;9;P/ATIVO;0,44;0,34;0,49;0,46;0,62;0,65;0,52;0,41;0,44;0,44
DOHL4;10;LPA;-0,12;0,05;1,02;1,11;0,53;0,82;0,56;0,26;0,47;0,7
DOHL4;11;P/SR;0,65;0,51;0,68;0,77;0,92;0,98;0,76;0,61;0,71;0,69
DOHL4;12;P/CAP. GIRO;0,96;0,77;1,23;1,06;1,57;1,61;1,27;1,01;1,17;1,17
DOHL4;13;P/ATIVO CIR. LIQ;-0,96;-0,68;-1,04;-1;-1,16;-1,26;-1,02;-0,77;-0,83;-0,82
DOHL4;14;DÍV. LIQ/PL;0,03;0,12;0,01;-0,08;-0,07;-0,03;-0,1;-0,12;-0,07;-0,11
DOHL4;15;DIV. LIQ/EBITDA;2,97;3,46;0,05;-0,64;-1,93;-0,35;-1,25;-2,01;-0,87;-0,99
DOHL4;16;DIV. LIQ/EBIT;-2,24;15,32;0,06;-0,78;-6,55;-0,5;-1,67;-3,31;-1,2;-1,21
DOHL4;17;PL/ATIVOS;0,73;0,73;0,76;0,75;0,8;0,79;0,79;0,8;0,77;0,75
DOHL4;18;PASSIVOS/ATIVOS;0,27;0,27;0,24;0,25;0,2;0,21;0,21;0,2;0,23;0,25
DOHL4;19;LIQ. CORRENTE;7,03;7,25;4,32;5,24;6,62;6,13;6,42;7,49;5,15;4,93
DOHL4;20;M.BRUTA;18,51%;21,15%;30,33%;29,08%;24,10%;28,07%;28,62%;24,18%;27,66%;32,23%
DOHL4;21;M.EBITDA;1,23%;3,76%;14,45%;16,11%;4,35%;9,53%;9,65%;6,86%;9,36%;12,79%
DOHL4;22;M.EBIT;-1,63%;0,85%;12,38%;13,26%;1,28%;6,67%;7,18%;4,17%;6,80%;10,49%
DOHL4;23;M.LIQ;-1,43%;0,55%;11,47%;16,10%;6,38%;10,31%;7,42%;3,60%;7,08%;10,66%
DOHL4;24;ROE;-1,34%;0,49%;10,98%;12,82%;5,36%;8,68%;6,40%;3,03%;5,72%;8,97%
DOHL4;25;ROA;-0,97%;0,36%;8,38%;9,67%;4,29%;6,83%;5,07%;2,41%;4,38%;6,76%
DOHL4;26;ROIC;-2,01%;0,12%;9,68%;6,74%;-2,78%;3,61%;5,33%;2,75%;3,70%;7,21%
DOHL4;27;GIRO ATIVOS;0,68;0,65;0,73;0,6;0,67;0,66;0,68;0,67;0,62;0,63
DOHL4;28;CAGR REC. 5;6,68%;6,68%;9,46%;5,55%;4,74%;5,47%;7,96%;7,35%;10,06%;14,09%
DOHL4;29;CAGR LUCRO 5;-%;-36,66%;38,00%;24,40%;-5,48%;4,34%;10,22%;-8,52%;17,94%;54,27%
DOTZ3;0;D.Y;-%;-%;-%;-%;-%;-%;-%;;;
DOTZ3;1;P/L;-1,63;-1,79;-4,3;-;-;-;-;;;
DOTZ3;2;PEG RATIO;0,17;-0,11;-;-;-;-;-;;;
DOTZ3;3;P/VP;-0,67;-1,01;-4,55;-;-;-;-;;;
DOTZ3;4;EV/EBITDA;-;-0,87;-1,61;-;-;-;-;;;
DOTZ3;5;EV/EBIT;-1,42;-0,68;-1,27;-;-;-;-;;;
DOTZ3;6;P/EBITDA;-;-2,09;-6,12;-;-;-;-;;;
DOTZ3;7;P/EBIT;-1,46;-1,63;-4,83;-;-;-;-;;;
DOTZ3;8;VPA;-1,54;-1,28;-0,59;-;-;-;-;;;
DOTZ3;9;P/ATIVO;0,43;0,43;0,87;-;-;-;-;;;
DOTZ3;10;LPA;-0,64;-0,72;-0,62;-;-;-;-;;;
DOTZ3;11;P/SR;0,97;1,22;2,87;-;-;-;-;;;
DOTZ3;12;P/CAP. GIRO;-0,9;-1,53;47,46;-;-;-;-;;;
DOTZ3;13;P/ATIVO CIR. LIQ;-0,86;-1,19;-5,4;-;-;-;-;;;
DOTZ3;14;DÍV. LIQ/PL;-;-;-;-;-;-;-;;;
DOTZ3;15;DIV. LIQ/EBITDA;-;1,22;4,5;-;-;-;-;;;
DOTZ3;16;DIV. LIQ/EBIT;0,04;0,95;3,55;-1,09;2,15;1,06;13,38;;;
DOTZ3;17;PL/ATIVOS;-0,64;-0,43;-0,19;-1,84;-1,14;-1,74;-0,58;;;
DOTZ3;18;PASSIVOS/ATIVOS;1,64;1,43;1,19;2,84;2,15;2,76;1,94;;;
DOTZ3;19;LIQ. CORRENTE;0,51;0,69;1,02;0,43;0,7;0,44;0,71;;;
DOTZ3;20;M.BRUTA;86,79%;89,35%;89,34%;89,70%;93,60%;94,64%;96,97%;;;
DOTZ3;21;M.EBITDA;-%;-58,69%;-46,85%;-%;-%;-%;-%;;;
DOTZ3;22;M.EBIT;-65,95%;-75,35%;-59,40%;-14,85%;-6,89%;-8,58%;-5,69%;;;
DOTZ3;23;M.LIQ;-59,40%;-68,43%;-66,61%;-57,13%;-14,07%;-16,81%;-1,40%;;;
DOTZ3;24;ROE;-41,49%;-56,19%;-105,75%;-17,25%;-5,97%;-7,56%;-1,28%;;;
DOTZ3;25;ROA;-26,60%;-24,15%;-20,23%;-31,74%;-6,78%;-13,19%;-0,74%;;;
DOTZ3;26;ROIC;96,00%;158,88%;168,98%;7,57%;5,17%;5,69%;3,85%;;;
DOTZ3;27;GIRO ATIVOS;0,45;0,35;0,3;0,56;0,48;0,79;0,53;;;
DOTZ3;28;CAGR REC. 5;3,79%;3,79%;-%;-%;-%;-%;-%;;;
DOTZ3;29;CAGR LUCRO 5;-%;-%;-%;-%;-%;-%;-%;;;
DTCY3;0;D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
DTCY3;1;P/L;29,38;-204,62;-17,44;246,72;-3,66;9,19;8,35;-239,67;-59,22;-18,88
DTCY3;2;PEG RATIO;-0,21;2,17;-;-;-;-0,26;0;3,28;0,98;1,21
DTCY3;3;P/VP;-153,05;-1.391,39;362,24;11,38;8,52;2,91;149,63;10,95;10,27;7,45
DTCY3;4;EV/EBITDA;25,99;-;-;-;-;-;-;-;-;-
DTCY3;5;EV/EBIT;78,17;-;-;-;-;-;-;-;-;-
DTCY3;6;P/EBITDA;17,8;-;336,16;10,59;-8,23;2,4;-;6,18;17,43;12,8
DTCY3;7;P/EBIT;53,54;-60,36;-17,57;47,12;-5,09;3,07;3,76;9,9;-144,25;109,89
DTCY3;8;VPA;-0,03;0;0,02;0,65;0,6;0,83;0,02;0,33;0,04;0,05
DTCY3;9;P/ATIVO;6,21;4,81;5,55;2,24;1,38;0,61;1,1;1,14;1,36;1,35
DTCY3;10;LPA;0,17;-0,02;-0,43;0,03;-1,39;0,26;0,41;-0,02;-0,01;-0,02
DTCY3;11;P/SR;5,89;5,7;8,78;3,47;3,42;1,07;1,61;1,88;1,9;1,66
DTCY3;12;P/CAP. GIRO;-311,18;-48,69;-21,85;-11,18;-4,7;-2,88;-4,78;15,91;-8,85;-7,28
DTCY3;13;P/ATIVO CIR. LIQ;-9,75;-8,19;-8,09;-3,07;-1,73;-0,93;-1,86;-2,31;-1,96;-1,76
DTCY3;14;DÍV. LIQ/PL;-;-;2,57;-0,13;0,07;1,41;51,36;3,39;2,37;1,26
DTCY3;15;DIV. LIQ/EBITDA;-0,01;-;2,39;-0,12;-0,07;1,17;-;1,91;4,02;2,17
DTCY3;16;DIV. LIQ/EBIT;-0,02;-0,8;-0,12;-0,55;-0,04;1,49;1,29;3,06;-33,27;18,64
DTCY3;17;PL/ATIVOS;-0,04;0;0,02;0,2;0,16;0,21;0,01;0,1;0,13;0,18
DTCY3;18;PASSIVOS/ATIVOS;1,04;1;0,98;0,8;0,84;0,79;0,99;0,9;0,87;0,82
DTCY3;19;LIQ. CORRENTE;0,95;0,88;0,55;0,57;0,41;0,62;0,64;1,16;0,67;0,55
DTCY3;20;M.BRUTA;11,12%;23,26%;22,43%;30,06%;3,08%;51,77%;36,40%;40,45%;28,18%;33,05%
DTCY3;21;M.EBITDA;33,11%;-%;2,61%;32,74%;-41,50%;44,41%;-%;30,41%;10,89%;13,01%
DTCY3;22;M.EBIT;11,01%;-9,44%;-49,96%;7,36%;-67,17%;34,71%;42,89%;18,99%;-1,32%;1,51%
DTCY3;23;M.LIQ;20,06%;-2,78%;-50,31%;1,41%;-93,42%;11,60%;19,32%;-0,78%;-3,21%;-8,81%
DTCY3;24;ROE;-520,92%;-680,00%;-2076,72%;4,61%;-233,06%;31,62%;1790,96%;-4,57%;-17,34%;-39,48%
DTCY3;25;ROA;21,13%;-2,35%;-31,81%;0,91%;-37,66%;6,64%;13,15%;-0,48%;-2,30%;-7,17%
DTCY3;26;ROIC;147,96%;-77,22%;-241,13%;15,37%;-104,08%;34,86%;61,29%;23,40%;-2,09%;2,64%
DTCY3;27;GIRO ATIVOS;1,05;0,84;0,63;0,65;0,4;0,57;0,68;0,61;0,72;0,81
